stop_transit_point_key,stopName,stop_latitude,stop_longitude
9190,UPS PARKING LOT,49.20521,"-123.16237"
9193,SB 152 ST AT 36 AV,49.06692,"-122.80132"
9194,SB LAITY ST AT 117 AV,49.21459,"-122.63195"
9196,SB HERITAGE MTN BLVD AT PARKSIDE DR,49.29273,"-122.83812"
9197,SB HERITAGE MTN BLVD AT RAVINE DR,49.28912,"-122.83349"
9199,NB KING GEORGE BLVD AT 148 ST,49.06158,"-122.81318"
92,SB VICTORIA DR AT WAVERLEY AV,49.2267,"-123.06583"
920,NB CAMBIE ST AT W 54 AV,49.22204,"-123.11642"
9200,SB WOOLRIDGE ST AT TUPPER AV,49.23432,"-122.86873"
9202,WB WILLIAMS RD AT GREENLEES RD,49.14097,"-123.13963"
9205,WB CAPE HORN AV AT UNITED BLVD,49.2388,"-122.82177"
9209,EB WILLIAMS RD AT SWIFT LANE,49.14088,"-123.15454"
9210,WB W 49 AV AT MAPLE ST,49.22719,"-123.1527"
9211,EB W 49 AV AT MAPLE ST,49.22706,"-123.1519"
9214,EB CAPE HORN AV AT UNITED BLVD,49.23865,"-122.82127"
9216,NB ARTHUR DR AT 3800 BLOCK,49.07296,"-123.07845"
9218,EB EWEN AV AT MCGILLIVRAY PL,49.18858,"-122.94079"
9220,WB HORSESHOE WAY AT HORSESHOE PL,49.12275,"-123.09704"
9221,EB STEVESTON HWY AT TRIMARAN GATE,49.13367,"-123.17299"
9227,WB 8 AV AT 22 ST,49.20068,"-122.95254"
9228,EB WILLIAMS RD AT NO. 2 RD,49.14091,"-123.15866"
9230,WB 88 AV AT 124 ST,49.1633,"-122.87982"
9231,EB 88 AV AT 124A ST,49.16292,"-122.87563"
9233,EB 88 AV AT 126 ST,49.16275,"-122.873"
9234,WB 88 AV AT 126 ST,49.16301,"-122.87405"
9235,EB 88 AV AT 202 ST,49.16271,"-122.65895"
9236,EB PENINSULA VILLAGE AT KING GEORGE,49.04628,"-122.79593"
9237,EB 91A AV WALNUT GROVE P & R BAY 1,49.16897,"-122.66486"
9238,WB 91A AV WALNUT GROVE P & R BAY 2,49.16911,"-122.6651"
9240,EB HWY91 OFFRAMP AT WESTMINSTER HWY,49.16866,"-122.97546"
9242,NB 203 ST AT DEWDNEY TRUNK RD,49.22085,"-122.65683"
9243,SB BRIGANTINE DR AT UNITED BLVD,49.22852,"-122.84875"
9245,SB 203 ST AT DEWDNEY TRUNK RD,49.22076,"-122.65711"
9246,NB 240 ST AT HILL AV,49.18523,"-122.55672"
9249,WB 102 AV AT 243 ST,49.18752,"-122.54942"
925,NB RUPERT ST AT E 3 AV,49.2678,"-123.03357"
9250,EB 102 AV AT 243 ST,49.18741,"-122.54884"
9251,SB 240 ST AT 104 AV,49.19168,"-122.55694"
9252,WB 104 AV AT 240 ST,49.19139,"-122.55584"
9253,NB 240 ST AT 104 AV,49.19456,"-122.55666"
9254,SB 240 ST AT MCCLURE DR,49.19669,"-122.55684"
9255,NB 240 ST AT MCCLURE DR,49.19723,"-122.55661"
9256,SB 240 ST AT 110 AV,49.20208,"-122.55672"
9257,WB WILLIAMS RD AT PIGOTT DR,49.14093,"-123.13195"
9259,WB KANAKA WAY AT 238 ST,49.20472,"-122.56244"
926,EB PACIFIC BLVD AT DRAKE ST,49.27342,"-123.12313"
9260,EB WILLIAMS RD AT NO. 3 RD,49.1408,"-123.13597"
9262,EB KANAKA WAY AT 236A ST,49.20402,"-122.56636"
9264,WB LINCOLN AV AT COAST MERIDIAN RD,49.27849,"-122.75644"
9265,WB KANAKA WAY AT 240 ST,49.20586,"-122.55733"
9266,NB SMITH AV AT LINWOOD ST,49.25353,"-123.01964"
9268,NB 236 ST AT 112B AV,49.20767,"-122.56776"
927,EB PACIFIC BLVD AT DAVIE ST,49.27402,"-123.12079"
9270,NB 236 ST AT 114A AV,49.21017,"-122.56781"
9272,WB 88 AV AT 124A ST,49.16317,"-122.87673"
9273,WB 116 AV AT 23600 BLOCK,49.21311,"-122.56466"
9274,EB 116 AV AT 236B ST,49.21216,"-122.56566"
9275,SB CREEKSIDE ST AT 116 AV,49.21396,"-122.56331"
9276,EB 88 AV AT 124 ST,49.16311,"-122.87858"
9278,WB 88 AV AT 202 ST,49.16292,"-122.66103"
9279,WB DEWDNEY TRUNK AT 238B ST,49.22039,"-122.56185"
928,NB CAMBIE ST AT W 49 AV,49.22647,"-123.11624"
9280,SB 238B ST AT DEWDNEY TRUNK RD,49.22009,"-122.56138"
9282,NB 152 ST AT 93 AV,49.17209,"-122.80106"
9283,EB DEWDNEY TRUNK AT 238B ST,49.22027,"-122.56077"
9284,SB CAMPUS RD AT ARTS RD,49.27904,"-122.91232"
9285,WB LOUGHEED HWY AT SHAUGHNESSY ST,49.26717,"-122.77531"
9288,EB 104 AV AT 240 ST,49.19115,"-122.55595"
9291,NB 208 ST CAUSEWAY AT FRASER HWY,49.1006,"-122.64366"
9292,WB 102 AV AT 241A ST,49.18754,"-122.55275"
9293,EB 102 AV AT 241A ST,49.18743,"-122.55213"
9294,WB 102 AV AT 244 ST,49.1875,"-122.54623"
9295,EB 102 AV AT 244 ST,49.18739,"-122.54616"
9298,SB JACKSON RD AT 102 AV,49.18887,"-122.54098"
9300,WB 104 AV AT 244 ST,49.19134,"-122.54824"
9301,EB 104 AV AT 244 ST,49.19124,"-122.54708"
9302,WB 104 AV AT 245 ST,49.19134,"-122.54329"
9303,EB 104 AV AT 245 ST,49.19113,"-122.54254"
9304,SB JACKSON RD AT 104 AV,49.1907,"-122.53998"
9306,WB KANAKA WAY AT 236B ST,49.20424,"-122.56711"
9307,EB 116 AV AT BURNETT ST,49.21202,"-122.58945"
9309,EB KANAKA WAY AT GILKER HILL RD,49.20421,"-122.56961"
9311,SB 128 ST AT 82 AV,49.14986,"-122.86815"
9312,EB DAVID AV AT TURNER CREEK DR,49.29701,"-122.83979"
9313,SB 225 ST AT HANEY BYPASS,49.21107,"-122.59921"
9314,NB 222 ST AT LOUGHEED HWY,49.21737,"-122.60696"
9315,EB KANAKA WAY AT 240 ST,49.20571,"-122.55732"
9316,SB 222 ST AT 119 AV,49.21873,"-122.60714"
9317,SB 222 ST AT SELKIRK AV,49.2176,"-122.60711"
9319,BUNTZEN LAKE PARKING LOT,49.3387,"-122.85681"
9320,EB E KEITH RD AT E GRAND BLVD,49.31342,"-123.05621"
9322,WB 108 AV AT 168 ST,49.19899,"-122.757"
9323,WB HANSEN RD AT GROSVENOR RD,49.20435,"-122.83647"
9326,EB RIVER RD AT PORT HANEY STN,49.212,"-122.60413"
9327,NB CREEKSIDE ST AT 116 AV,49.21339,"-122.56281"
9328,EB KINDERSLEY DR AT COVENTRY RD,49.20545,"-122.82942"
9329,NB 238B ST AT 118 AV,49.21759,"-122.56118"
9330,EB GLADSTONE DR AT GROSVENOR RD,49.20736,"-122.82806"
9331,SB WESTWOOD ST AT CRABBE AV,49.27492,"-122.79062"
9332,NB 136 ST AT BENTLEY RD,49.20197,"-122.84516"
9333,GUILDFORD EXCH BAY 4,49.19328,"-122.80388"
9335,SB HILTON RD AT BENTLEY RD,49.20119,"-122.845"
9336,SB 136 ST AT 112 AV,49.20575,"-122.84536"
9337,SB 208 ST CAUSEWAY AT FRASER HWY,49.10074,"-122.644"
9339,WB 112 AV AT 136 ST,49.20625,"-122.84567"
934,NB CAMBIE ST AT W 42 AV,49.23287,"-123.11599"
9340,NB 240 ST AT 109 AV--,49.20048,"-122.55657"
9341,SB 136 ST AT 111 AV,49.20402,"-122.84533"
9342,WB KINDERSLEY DR AT COVENTRY RD,49.20552,"-122.82932"
9346,WB GUILDFORD WAY AT BALMORAL DR,49.28215,"-122.82538"
9348,EB SOUTHRIDGE DR AT MARINE DR,49.20485,"-122.97551"
9351,NB HILTON RD AT GROSVENOR RD,49.20039,"-122.84385"
9352,SB ARTHUR DR AT 3800 BLOCK,49.07373,"-123.07893"
9353,EB WILLIAMS RD AT SHERIDAN RD,49.14087,"-123.1515"
9354,SB MARINER WAY AT AUSTIN AV,49.24865,"-122.81579"
9358,WB 116 AV AT BURNETT ST,49.21219,"-122.58902"
9359,SB PINETREE WAY AT 1300 BLOCK,49.29205,"-122.79023"
936,NB SEYMOUR ST AT NELSON ST,49.27883,"-123.12157"
9360,WB 105 AV AT TAMARACK LANE,49.19453,"-122.56685"
9361,UBC LOOP BAY 3,49.26801,"-123.24763"
9363,UBC LOOP BAY 5,49.26841,"-123.24789"
9364,UBC LOOP BAY 4,49.26817,"-123.24773"
9365,UBC LOOP BAY 11,49.26776,"-123.24735"
9366,UBC LOOP BAY 10,49.26792,"-123.24747"
9367,EB 105 AV AT TAMARACK LANE,49.1945,"-122.56664"
9368,SB 222 ST AT DEWDNEY TRUNK RD,49.22013,"-122.6071"
9370,SB GILKER HILL RD AT 112 AV,49.20527,"-122.57043"
9371,EB CHATHAM ST AT 4 AV--,49.12636,"-123.18641"
9377,EB KINDERSLEY DR AT 143A ST,49.20467,"-122.82564"
938,SB GRANVILLE ST AT W 45 AV,49.23034,"-123.13985"
9380,WB MAIN ST AT HARBOUR AV,49.30609,"-123.03495"
9381,SB 236 ST AT 112B AV,49.20807,"-122.56797"
9382,WB KINDERSLEY DR AT 143A ST,49.20473,"-122.82575"
9383,WB CANADA WAY AT SMITH AV,49.25479,"-123.02035"
9384,NB 136 ST AT 111 AV,49.20456,"-122.84522"
9385,SB 238B ST AT 118 AV,49.21737,"-122.56135"
9392,EB W 4 AV AT DIEPPE LANE,49.26857,"-123.19311"
9393,NB PANORAMA DR AT FOREST PARK WAY,49.30404,"-122.83017"
9394,EB N FRASER WAY AT GLENLYON PKWY,49.20004,"-123.00954"
9395,EB N FRASER WAY AT 4400 BLOCK,49.20011,"-123.00475"
9397,EB KINDERSLEY DR AT GROSVENOR RD,49.20682,"-122.83168"
9398,WB DEWDNEY TRUNK RD AT HANEY PL,49.22054,"-122.59993"
94,SB VICTORIA DR AT E 49 AV,49.22488,"-123.06587"
940,WB W 64 AV AT ADERA ST,49.21326,"-123.144"
9401,EB W 41 AV AT ASH ST,49.23345,"-123.11792"
9404,WB UNITED BLVD AT FAWCETT RD,49.22891,"-122.83444"
9405,NB EAST RD AT BLACKBERRY DR,49.30017,"-122.83536"
9406,SB TURNER CREEK DR AT HERITAGE MTN,49.29353,"-122.83847"
9407,SB 236 ST AT 116 AV,49.21094,"-122.5679"
9409,PRODUCTION STATION BAY 1,49.25368,"-122.91801"
9410,UBC LOOP BAY 1,49.26838,"-123.24817"
9413,UBC LOOP BAY 6,49.26866,"-123.24806"
9415,WB E 49 AV AT TYNE ST,49.22473,"-123.03263"
9418,SB NO. 5 RD AT CAMBIE RD,49.18425,"-123.09162"
9419,NB NO. 5 RD AT WOODHEAD RD,49.18265,"-123.09144"
942,NB ANGUS DR AT W 64 AV,49.21358,"-123.14837"
9420,SB NO. 5 RD AT WOODHEAD RD,49.18204,"-123.09165"
9421,SB PARKWAY BLVD AT 1800 BLOCK,49.30833,"-122.80226"
9422,UBC LOOP BAY 9,49.26807,"-123.24759"
9423,WB JACK BELL DR AT MCNEELY DR,49.17955,"-123.08699"
9424,EB MCNEELY DR AT NO. 5 RD,49.17958,"-123.0911"
9425,WB JACK BELL DR AT 12500 BLOCK,49.17831,"-123.0848"
9426,EB JACK BELL DR AT MCNEELY DR,49.17958,"-123.08722"
9427,NB NO. 5 RD AT MCNEELY DR,49.17996,"-123.09148"
9428,NB 222 ST AT 119 AV,49.21872,"-122.60697"
9429,UBC LOOP BAY 2,49.26858,"-123.24831"
943,NB OAK ST AT W 33 AV,49.24174,"-123.12769"
9430,NB JACOMBS RD AT VANIER PL,49.18301,"-123.0802"
9431,WB JACK BELL DR AT JACOMBS RD,49.18242,"-123.08072"
9432,EB COMMERCE PKY AT N0. 6 RD,49.17608,"-123.07118"
9436,WAR MEMORIAL LOOP BAY 14,49.26643,"-123.24783"
9438,NB COMMERCE PKY AT INTERNATIONAL PL,49.17413,"-123.07165"
9439,UBC LOOP BAY 8,49.26824,"-123.2477"
944,NB RUPERT ST AT GRAVELEY ST,49.27082,"-123.0336"
9441,NB NORTH RD AT 200 BLOCK,49.23915,"-122.89239"
945,NB OAK ST AT DEVONSHIRE CRES,49.24489,"-123.12749"
9453,WB FRASER HWY AT 64 AV,49.11947,"-122.69219"
9456,SB 56 ST AT 8A AV,49.01781,"-123.06872"
9458,WB RIVER RD AT 23900 BLOCK,49.18258,"-122.55921"
9459,PRODUCTION STATION BAY 3,49.25403,"-122.91822"
946,NB RUPERT ST AT KITCHENER ST,49.27254,"-123.03359"
9462,EB E 49 AV AT KERR ST,49.22465,"-123.04047"
947,NB OAK ST AT W 26 AV,49.2475,"-123.12748"
9472,WB 112 AV AT 138 ST,49.20618,"-122.84022"
9473,SB DUTHIE AV AT UNION ST,49.2775,"-122.95352"
9474,NB JACK BELL DR AT WYNE CRES,49.18076,"-123.08208"
9477,WB MT SEYMOUR PKY AT LIMA RD,49.31591,"-122.95557"
948,NB RUPERT ST AT WILLIAM ST,49.27438,"-123.03354"
9480,WB CITADEL DR AT PITT RIVER RD,49.23907,"-122.77396"
9481,SB JACOMBS RD AT CAMBIE RD,49.18365,"-123.08037"
9482,WB BEACH AV AT BIDWELL ST,49.28487,"-123.14269"
9484,SB COONEY RD AT ACKROYD RD,49.17155,"-123.13164"
9485,WB BEACH AV AT NICOLA ST,49.28261,"-123.14097"
9487,WB BEACH AV AT BUTE ST,49.27958,"-123.13733"
9488,WB BEACH AV AT HORNBY ST,49.27554,"-123.13297"
9489,WB BEACH AV AT THURLOW ST,49.27791,"-123.13567"
949,NB ANGUS DR AT W 61 AV,49.21564,"-123.1483"
9490,EB PACIFIC ST AT HOWE ST,49.27543,"-123.13031"
9491,WB BEACH AV AT HOWE ST,49.27496,"-123.13205"
9492,EB DAVIE ST AT RICHARDS ST,49.27569,"-123.12407"
9498,WB W 12 AV AT WILLOW ST,49.26081,"-123.12344"
95,SB COMMERCIAL DR AT FRANCES ST,49.2791,"-123.07054"
950,EB ADANAC ST AT RUPERT ST,49.27738,"-123.03308"
9500,WB RIVER RD AT 236 ST,49.18704,"-122.56708"
9501,WAR MEMORIAL LOOP  BAY 13,49.26639,"-123.2472"
9503,WB PACIFIC ST AT JERVIS ST,49.28096,"-123.1384"
9505,WB HICKEY DR AT DARTMOOR DR,49.24375,"-122.81689"
9507,EB BEACH AV AT HORNBY ST,49.27516,"-123.13268"
951,NB RUPERT ST AT PARKER ST,49.27612,"-123.03352"
9517,UBC LOOP BAY 7,49.26849,"-123.24786"
9518,WB 116 AV AT 231B ST,49.21313,"-122.5806"
9519,EB JACK BELL DR AT 12500 BLOCK,49.17819,"-123.0846"
952,NB SEYMOUR ST AT DAVIE ST,49.27681,"-123.12462"
9524,WB NORDEL WAY AT 116 ST,49.16183,"-122.90301"
9525,SB E COLUMBIA ST AT 600 BLOCK,49.23754,"-122.89261"
9528,WB E 43 AV AT VICTORIA DR,49.23058,"-123.06615"
9529,EB RIVER RD AT 236 ST,49.1869,"-122.56712"
9535,EB W BROADWAY AT OAK ST,49.26328,"-123.12586"
9538,WB GLEN DR AT WESTWOOD ST,49.28272,"-122.79002"
9545,EB DAVIE ST AT BROUGHTON ST,49.28347,"-123.1361"
9549,SB EAST RD AT BLACKBERRY DR,49.30006,"-122.83552"
9565,EB MT SEYMOUR PKY AT FRIAR CRES,49.31578,"-122.95515"
9569,SB JACK BELL DR AT WYNE CRES,49.1803,"-123.08226"
957,EB ADANAC ST AT KOOTENAY ST,49.27736,"-123.02486"
9570,EB DAVIE ST AT BIDWELL ST,49.28601,"-123.14003"
9573,PRODUCTION STATION BAY 2,49.25379,"-122.91819"
9575,SB BROADWAY ST AT CAMERON AV,49.24778,"-122.76246"
9576,SB BROADWAY ST AT KINGSWAY AV,49.25205,"-122.76241"
9578,EB NORDEL WAY AT 116 ST,49.16158,"-122.90118"
958,NB OAK ST AT W 14 AV,49.25912,"-123.12663"
9581,NB GLOVER RD AT HWY 10 BYPASS,49.13576,"-122.61102"
9582,SB GLOVER RD AT HWY 10 BYPASS,49.13589,"-122.61119"
9584,WB SW MARINE DR AT WESBROOK MALL,49.24537,"-123.23411"
9586,SB SMITH AV AT FIR ST,49.2446,"-123.01987"
9587,EB MURRAY ST AT KLAHANIE DR WEST,49.27934,"-122.8386"
9588,WB MURRAY ST AT HUGH ST,49.27891,"-122.84805"
9589,NB PINETREE WAY AT 1300 BLOCK,49.29261,"-122.79012"
959,KOOTENAY LOOP BAY 3,49.28148,"-123.02628"
9593,WB MURRAY ST AT KLAHANIE DR,49.28063,"-122.83371"
9594,EB MURRAY ST AT HUGH ST,49.27881,"-122.84826"
9595,NB PINETREE WAY AT SILVER SPRINGS,49.29472,"-122.7887"
9596,WB E 49 AV AT VIVIAN ST,49.22485,"-123.05085"
9597,EB MURRAY ST AT 2900 BLOCK,49.2788,"-122.84553"
9599,WB MURRAY ST AT CAPILANO RD,49.28062,"-122.83097"
96,SB VICTORIA DR AT E 53 AV,49.22147,"-123.06597"
960,NB OAK ST AT W 12 AV,49.26092,"-123.12656"
9605,SB HORSESHOE WAY AT BLACKSMITH PL,49.12796,"-123.09602"
9614,NB BANBURY RD AT GALLANT AV-,49.32651,"-122.94916"
9619,WB WATER ST AT ABBOTT ST,49.28409,"-123.10727"
962,WB W BROADWAY AT OAK ST,49.26353,"-123.1273"
9620,EB GLADSTONE DR AT 143A ST,49.20666,"-122.82546"
9625,NB CLARKE RD AT 500 BLOCK,49.26145,"-122.89002"
9627,WB ROBSON DR AT MADRONA PL,49.30033,"-122.79178"
9628,WB ROBSON DR AT PINETREE WAY,49.29899,"-122.78761"
963,WB W BROADWAY AT SPRUCE ST,49.26355,"-123.1294"
9632,SB MAIN ST AT E 59 AV,49.21649,"-123.10207"
9637,EB LYNN VALLEY AT MOUNTAIN HWY,49.3366,"-123.03874"
9638,METROTOWN STN BAY 9,49.22512,"-123.00306"
964,WB W BROADWAY AT ALDER ST,49.26357,"-123.13177"
9642,WB MURRAY ST AT 2900 BLOCK,49.27892,"-122.84557"
9643,EB 6 AV AT 18 ST,49.20227,"-122.94035"
9644,NB CAMBIE ST AT W GEORGIA ST BAY 1,49.27963,"-123.11266"
9646,SB 116 ST AT 82 AV,49.15287,"-122.90163"
9648,SB BROADWAY ST AT MARY HILL BYPASS,49.24247,"-122.76249"
965,NB OAK ST AT W 41 AV,49.23431,"-123.1279"
9652,WB DUNSMUIR ST AT CAMBIE ST,49.28083,"-123.112"
9653,EB KANAKA WAY AT 238 ST,49.2048,"-122.56219"
9654,EB MARINE DR AT 4900 BLOCK,49.2072,"-122.99367"
9658,EB W GEORGIA ST AT HOMER ST,49.28023,"-123.11484"
966,NB WEST BLVD AT W 57 AV,49.21981,"-123.15061"
9662,SB 128 ST AT 26 AV,49.05002,"-122.86745"
9665,WB 60 AV AT 126 ST,49.11186,"-122.87401"
9666,EB 60 AV AT 126 ST,49.11175,"-122.87297"
967,WB W BROADWAY AT HEMLOCK ST,49.26367,"-123.1365"
9670,EB 60 AV AT 124 ST,49.11175,"-122.87868"
9671,SB 124 ST AT 59A AV,49.11061,"-122.8792"
9673,NB CARIBOO RD AT CARIBOO PL,49.24982,"-122.91414"
9674,SB MAIN ST AT E 2 AV,49.26868,"-123.10089"
9675,NB MAIN ST AT E 16 AV,49.25694,"-123.10106"
9676,NB N BOUNDARY RD AT ETON ST,49.28767,"-123.02324"
9677,SB MAIN ST AT E 49 AV,49.22533,"-123.10177"
968,NB WEST BLVD AT W 54 AV,49.22195,"-123.15188"
9680,EB HALIFAX ST AT PHILLIPS AV,49.26787,"-122.94871"
9681,NB COAST MERIDIAN AT COQUITLAM AV,49.26767,"-122.75599"
9684,EB 58 AV AT 176 ST,49.10771,"-122.73454"
9687,WB 58 AV AT 177B ST,49.10785,"-122.73099"
9689,EB DEWDNEY TRUNK RD AT 26300 BLOCK,49.22017,"-122.49313"
969,NB WEST BLVD AT W 51 AV,49.22476,"-123.15354"
9698,SB RIVERSIDE DR AT RIVERSIDE CLSE,49.2625,"-122.74243"
9699,SB 200 ST AT 64 AV,49.11849,"-122.66874"
97,SB VICTORIA DR AT E 51 AV,49.22315,"-123.06592"
970,NB OAK ST AT W 22 AV,49.25196,"-123.12731"
9700,SB WILLINGDON AV AT MAYWOOD ST,49.22441,"-123.01116"
9701,SB UNDERHILL AV AT 2700 BLOCK,49.2593,"-122.9278"
9703,NB PATTERSON AV AT IMPERIAL ST,49.22236,"-123.01245"
9705,EB PARK RD AT MCMYN AV,49.22548,"-122.68203"
9709,SB 200 ST AT 86 AV,49.15859,"-122.66818"
9711,NB MALL ACCESS RD AT MEADOWTOWN,49.22105,"-122.67076"
9714,EB FRASER HWY AT 84 AV,49.15533,"-122.77398"
9715,SB GARDEN CITY RD AT LESLIE RD,49.17897,"-123.12476"
9716,EB JOHNSON ST AT 1400 BLOCK,49.3008,"-122.79679"
9717,WB DEWDNEY TRUNK RD AT 26300 BLOCK,49.2203,"-122.4932"
9719,EB 122 AV AT 190 ST,49.22427,"-122.69451"
972,NB WEST BLVD AT W 46 AV,49.23014,"-123.15563"
9720,EB 122 AV AT 191B ST,49.22423,"-122.69116"
9721,NB 189A ST AT FORD RD,49.22272,"-122.69767"
9722,WB FORD RD AT 189A ST,49.22249,"-122.69621"
9723,WB FORD RD AT 19000 BLOCK,49.22249,"-122.69435"
9724,NB MAIN ST AT E 14 AV,49.25878,"-123.10098"
9725,NB HARRIS RD AT MALL ACCESS RD,49.22114,"-122.68944"
9727,NB BLAKELY RD AT 117 AV,49.21544,"-122.68375"
9728,WB 116B AV AT BLAKELY RD,49.2144,"-122.68351"
9729,WB 116B AV AT BONSON RD,49.21443,"-122.6786"
973,NB OAK ST AT W 17 AV,49.25657,"-123.1271"
9730,NB BONSON RD AT S WILDWOOD CRES,49.21184,"-122.67819"
9731,WB S WILDWOOD CRES AT 19600 BLOCK,49.21146,"-122.67686"
9732,SB N WILDWOOD CRES AT HAMMOND RD,49.21695,"-122.67513"
9733,SB N WILDWOOD CRES AT WILDWOOD PL,49.21467,"-122.67424"
9735,SB WILDWOOD CRES AT 116A AV,49.21207,"-122.67082"
9736,SB N WILDWOOD CRES AT 19800 BLOCK,49.21406,"-122.67163"
9737,EB DUNN AV AT MAPLE MEADOWS STN,49.2179,"-122.66691"
9738,WB S WILDWOOD CRES AT 19800 BLOCK,49.21077,"-122.67257"
9739,SB WEST ST AT DUNN AV,49.21676,"-122.66494"
974,NB WEST BLVD AT W 45 AV,49.23121,"-123.15559"
9740,NB WEST ST AT 11700 BLOCK,49.21688,"-122.66476"
9742,SB HAMMOND RD AT 20200 BLOCK,49.21506,"-122.66261"
9743,WB HAMMOND RD AT 20200 BLOCK,49.21246,"-122.65903"
9744,SB LAITY ST AT 12200 BLOCK,49.22568,"-122.63194"
9745,NB LAITY ST AT 122 AV,49.22492,"-122.63168"
9746,EB SW MARINE DR AT WESBROOK MALL,49.24461,"-123.23338"
9747,NB LAITY ST AT 121 AV,49.22321,"-122.63175"
9748,SB LAITY ST AT 12100 BLOCK,49.22271,"-122.63188"
975,NB CAMBIE ST AT W 41 AV,49.2339,"-123.11595"
9750,SB LAITY ST AT COOK AV,49.21945,"-122.63196"
9752,NB LAITY ST AT LOUGHEED HWY,49.21767,"-122.63173"
9754,EB PARK RD AT 193 ST,49.22545,"-122.68661"
9755,WB BARNET HWY AT N CARIBOO RD,49.28791,"-122.91526"
9756,EB BARNET HWY AT 9100 BLOCK,49.28767,"-122.91477"
9758,NB JOYCE ST AT VANNESS AV,49.23838,"-123.03155"
9759,WB MAYWOOD ST AT TELFORD AV,49.22271,"-123.0066"
976,NB WEST BLVD AT W 43 AV,49.23296,"-123.15553"
9760,EB MALL ACCESS RD AT SUPERSTORE,49.22061,"-122.67257"
9762,NB SUSSEX AV AT IMPERIAL ST,49.22217,"-123.0047"
9763,SB NELSON AV AT MCKEE PL,49.21075,"-122.99402"
9765,SB NELSON AV AT RUMBLE ST,49.2145,"-122.99395"
9766,SB NELSON AV AT CLINTON ST,49.21259,"-122.994"
9767,EB IMPERIAL ST AT MCKAY AV,49.22186,"-123.00839"
9768,NB ANTRIM AV AT VICTORY ST,49.21876,"-122.98496"
9769,WB RUMBLE ST AT ROYAL OAK AV,49.2149,"-122.9892"
977,EB PACIFIC BLVD AT HOMER ST,49.27292,"-123.12554"
9770,SB LAITY ST AT CUTLER PL,49.21619,"-122.632"
9771,SB PATTERSON AV AT IMPERIAL ST,49.22162,"-123.0127"
9772,NB PATTERSON AV AT VICTORY ST,49.21859,"-123.01235"
9773,SB PATTERSON AV AT VICTORY ST,49.21812,"-123.0125"
9774,WB RUMBLE ST AT MCKAY AV,49.21488,"-123.00896"
9775,WB RUMBLE ST AT SUSSEX AV,49.21487,"-123.00527"
9776,NB 124 ST AT 58A AV,49.1089,"-122.87903"
9777,WB RUMBLE ST AT GRAY AV,49.21486,"-122.99986"
9778,SB HARRIS RD AT CIVIC CENTRE,49.22129,"-122.68971"
9779,WB RUMBLE ST AT NELSON AV,49.21485,"-122.99436"
9781,NB GREENALL AV AT MARINE WAY,49.20614,"-123.01783"
9782,NB GILLEY AV AT EWART ST,49.21048,"-122.9722"
9783,NB GILLEY AV AT BRYNLOR DR,49.20889,"-122.97292"
9784,NB GILLEY AV AT KEITH ST,49.20775,"-122.97379"
9786,SB GARDEN CITY RD AT ALDERBRIDGE WY,49.17649,"-123.12477"
9787,NB 240 ST AT 118 AV,49.21725,"-122.55685"
9789,NB 240 ST AT 11500 BLOCK,49.21128,"-122.55667"
979,WB DAVIE ST AT BIDWELL ST,49.28645,"-123.14042"
9790,SB 240 ST AT 11500 BLOCK,49.21155,"-122.55688"
9791,NB 240 ST AT 112 AV,49.20612,"-122.55659"
9792,WB HAMMOND RD AT 201B ST,49.21517,"-122.66257"
9794,EB WESTMINSTER HWY AT HWY91 OFFRAMP,49.16796,"-122.97508"
9795,WB LOUGHEED HWY AT MADISON AV,49.26656,"-123.00922"
9797,SB LAITY ST AT 122 AV,49.22405,"-122.63195"
9798,EB BRIDGEPORT RD AT GREAT CANADIAN,49.19193,"-123.12317"
9799,WB FRASER HWY AT 84 AV,49.15596,"-122.77506"
98,SB VICTORIA DR AT UPLAND DR,49.21776,"-123.06603"
9800,SB 224 ST AT 124 AV,49.22732,"-122.60136"
9801,SB 224 ST AT 122 AV,49.22379,"-122.60142"
9802,EB BROWN AV AT 224 ST,49.22148,"-122.60098"
9803,SB 240 ST AT DEWDNEY TRUNK RD,49.2198,"-122.55718"
9804,WB DEWDNEY TRUNK RD AT 223 ST,49.22052,"-122.60417"
9805,SB EDGE ST AT BROWN AV,49.22108,"-122.59788"
9807,SB 240 ST AT 118 AV,49.21726,"-122.55709"
981,NB WEST BLVD AT W 60 AV,49.21742,"-123.14918"
9812,SB 66 ST AT LONDON GATE,49.08709,"-123.04049"
9813,WB HOLLY PARK DR AT 64 ST,49.08708,"-123.04664"
9814,NB PARK RD AT SOMERSET DR,49.22484,"-122.67717"
9815,WB N FRASER WAY AT GLENLYON PKY,49.20025,"-123.01066"
9818,WB HOLLY PARK DR AT 6400 BLOCK,49.08692,"-123.04385"
9820,EB W BROADWAY AT MANITOBA ST,49.26296,"-123.10732"
9821,SB MAIN ST AT SKYTRAIN,49.2736,"-123.10017"
9822,NB PATTERSON AV AT RUMBLE ST,49.21517,"-123.01229"
9823,WB PARK RD AT 8000 BLOCK,49.16476,"-123.13535"
9825,EB PARK RD AT BUSWELL ST,49.16464,"-123.13488"
9827,SB 124 ST AT 58A AV,49.10853,"-122.87923"
9828,EB MURRAY ST AT KLAHANIE DR EAST,49.28045,"-122.83276"
9829,EB RUMBLE ST AT GRAY AV,49.21477,"-122.99907"
